passenger,name,package,luggage,station,bureau,address
True,慈利,False,False,True,广铁集团,湖南省张家界市慈利县零阳镇
True,大埔,False,False,True,广铁集团,广东省梅州市大埔县三河镇
True,冠朝,False,False,False,南昌铁路局,江西省泰和县冠朝镇
True,河田,False,False,False,南昌铁路局,福建省龙岩市长汀县河田镇
True,横岗,False,False,False,南昌铁路局,江西省南昌县莲塘镇横岗火车站
True,湖头,False,False,False,南昌铁路局,福建省泉州市安溪县湖头镇
True,画桥,False,False,False,南昌铁路局,江西省余江县画桥镇
True,基太,False,False,False,南昌铁路局,福建省漳平市西园乡基太村
True,吉安南,False,False,False,南昌铁路局,江西省吉安县永河镇
True,吉水,False,False,False,南昌铁路局,江西省吉水县文峰镇
True,金峰山,False,False,False,南昌铁路局,福建省龙岩市长汀县古城镇
True,白果,False,False,False,成都铁路局,四川省凉山州越西县白果村
True,白马,False,False,False,成都铁路局,重庆市武隆县白马镇杨柳村
True,白沙沱,False,False,False,成都铁路局,重庆市涪陵区武陵山乡金子山村8组
True,白石岩,False,False,False,成都铁路局,四川省越西县乃托镇瓦曲组
True,白水,False,False,False,成都铁路局,四川省广元市旺苍县白水镇场镇
True,白涛,False,False,False,成都铁路局,重庆市涪陵区白涛镇莲隆村6组
True,柏村,False,False,False,成都铁路局,四川省乐山市金口河区吉星乡柏香村4组
True,沙沱,False,False,False,昆明铁路局,贵州省六盘水市盘县红果镇沙沱火车站
True,上西铺,False,False,False,昆明铁路局,贵州省六盘水市盘县红果镇上西铺火车站
True,师庄,False,False,False,昆明铁路局,四川省攀枝花市仁和区平地镇师庄火车站
True,施家嘴,False,False,False,昆明铁路局,云南省昆明市宜良县施家嘴火车站
True,石林南,False,False,False,昆明铁路局,云南省昆明市石林县石林南火车站
True,瓦窑田,False,False,False,昆明铁路局,贵州省盘县大山镇瓦窑田火车站
True,王家营西,False,False,False,昆明铁路局,云南省昆明市呈贡区王家营西火车站
True,丰城南,False,False,True,南昌铁路局,江西省丰城市荣塘镇
True,福安,False,False,True,南昌铁路局,福建省福安市湾坞村
True,福鼎,False,False,True,南昌铁路局,福建省福鼎市丹岐村
True,福清,False,False,True,南昌铁路局,福建省福清市龙江街道苍霞村福清火车站
True,福州,True,True,True,南昌铁路局,福建省福州市晋安区华林路502号
True,福州南,False,False,True,南昌铁路局,福建省福州市仓山区城门镇胪雷村站前路1号
True,抚州,False,False,True,南昌铁路局,江西省抚州市高新技术开发区揭暄大道抚州火车站
True,抚州北,False,False,True,南昌铁路局,江西省抚州市工业园区
True,赣州,True,True,True,南昌铁路局,江西省赣州市章贡区沙河镇
True,夏邑县站（既有）,True,True,True,上海铁路局,河南省商丘市夏邑县车站镇站前路西段
True,虞城县站（既有）,True,True,True,上海铁路局,河南省商丘市虞城县城关镇车站路中段
True,淮北站（既有）,True,True,True,上海铁路局,安徽省淮北市相山区站前路1号（北）
True,宿州站（既有）,False,False,True,上海铁路局,安徽省宿州市埇桥区工人路248号（西）
True,涡阳站（既有）,True,True,True,上海铁路局,安徽省亳州市涡阳县站前路1号（西）
True,青龙山站（既有）,False,False,True,上海铁路局,安徽省淮北市烈山区青龙山火车站
True,灵璧站（既有）,True,True,True,上海铁路局,安徽省宿州市灵璧县灵璧火车站
True,泗县站（既有）,True,True,True,上海铁路局,安徽省宿州市泗县泗县火车站
True,芦家庄,False,False,True,太原铁路局,山西省寿阳县上湖乡芦家庄村
True,吕梁,False,False,True,太原铁路局,山西省吕梁市离石区王家沟乡下安村
True,宁武,True,True,True,太原铁路局,山西省忻州市宁武县外环路
True,平社,False,False,True,太原铁路局,山西省忻州市忻府区庄磨镇平社村
True,平旺,False,False,True,太原铁路局,山西省大同市南郊区老平旺乡
True,平型关,False,False,True,太原铁路局,山西省大同市灵丘县白崖台乡白崖台村
True,平遥古城,False,False,True,太原铁路局,山西省平遥县中都乡侯冀村
True,宜良北,False,False,True,昆明铁路局,云南省昆明市宜良县北古城镇宜良北火车站
True,雨格,False,False,True,昆明铁路局,贵州省六盘水市盘县坪地乡雨格火车站
True,玉溪,False,False,True,昆明铁路局,云南省玉溪市红塔大道1号玉溪火车站？
True,元谋,True,True,True,昆明铁路局,云南省楚雄州元谋县能禹镇元谋火车站
True,月亮田,False,False,True,昆明铁路局,贵州省盘县盘江镇东风村月亮田火车站
,,,,,,
True,独山,False,False,True,成都铁路局,贵州省独山县麻万镇
True,峨边,False,False,True,成都铁路局,四川省乐山市峨边彝族自治县沙坪镇马嘶溪路5号
True,峨眉,True,True,True,成都铁路局,四川省峨眉山市胜利镇南陈街
True,丰都,False,False,True,成都铁路局,重庆市丰都县三合街道
True,涪陵,False,False,True,成都铁路局,重庆市涪陵区沙溪沟移民点涪陵火车站
True,涪陵北,False,False,True,成都铁路局,重庆市涪陵区李渡新区致韩镇
True,福泉,False,False,True,成都铁路局,贵州省福泉市马场坪镇笔山路
True,浮图峪,False,False,False,北京铁路局,河北省涞源县浮图峪村浮图峪火车站
True,福山口,False,False,False,北京铁路局,河北省涞水县赵各庄镇福山口火车站
True,福山寺,False,False,False,北京铁路局,河北省唐山市滦县五店子镇
True,富庄子,False,False,False,北京铁路局,河北省唐山市丰润区沙流河镇
True,高各庄,False,False,False,北京铁路局,北京市顺义区牛栏山镇高各庄火车站
True,高寺台,False,False,False,北京铁路局,河北省承德市承德县高寺台镇营房村
True,朝格温多尔,False,False,False,呼和浩特铁路局,内蒙古自治区锡林郭勒盟正镶白旗
True,楚鲁图,False,False,False,呼和浩特铁路局,苏尼特右旗赛汗塔拉镇格苏木
True,达日其嘎,False,False,False,呼和浩特铁路局,内蒙古自治区赤峰市巴林左旗查干哈达苏木达日其嘎嘎查火车
True,大官银号,False,False,False,呼和浩特铁路局,内蒙古自治区通辽市科尔沁区莫力庙苏木官银号村大官银号火车站
True,道德,False,False,False,呼和浩特铁路局,内蒙古自治区赤峰市阿鲁科尔沁旗绍根苏木清河子村火车站
True,道劳毛道,False,False,False,呼和浩特铁路局,内蒙古自治区赤峰市巴林左旗哈达英格乡道劳毛道村道劳毛道线路所
True,道仑郭勒,False,False,False,呼和浩特铁路局,内蒙古自治区锡林郭勒盟正镶白旗
True,昌平北站,False,False,True,北京铁路局,北京市昌平区昌平北站
True,昌平站,False,False,True,北京铁路局,北京市昌平区马池口下念头村
True,承德站,True,True,True,北京铁路局,河北省承德市双桥区车站路235号
True,磁山站,True,True,True,北京铁路局,河北省武安市磁山镇中孔壁村
True,磁县站,False,False,True,北京铁路局,河北省磁县友谊路2号
True,黎塘,True,True,True,南宁铁路局,广西壮族自治区宾阳县黎塘镇黎塘火车站
True,廉江,False,False,True,南宁铁路局,广东省廉江市廉城镇环市东路
True,零陵,False,False,True,南宁铁路局,湖南省永州市零陵区
True,柳州,True,True,True,南宁铁路局,广西壮族自治区柳州市南站路6号
True,陆川,False,False,True,南宁铁路局,广西壮族自治区陆川县陆欣路七区1号
True,鹿寨,False,False,True,南宁铁路局,广西壮族自治区鹿寨县鹿寨镇建中南路27号
True,茂名,True,True,True,南宁铁路局,广东省茂名市油城一路51号
True,黄羊滩,False,False,False,兰州铁路局,宁夏回族自治区永宁县李俊乡黄羊滩车站
True,黄羊镇,False,False,False,兰州铁路局,甘肃省武威市黄羊镇黄羊镇车站
True,芨岭,False,False,False,兰州铁路局,甘肃省金昌市永昌县河西堡镇芨岭车站
True,靖远西,False,False,False,兰州铁路局,甘肃省白银市靖远县靖远西车站
True,兰州东,False,False,False,兰州铁路局,甘肃省兰州市城关区焦家湾南路66号兰州东车站
True,狼尾山,False,False,False,兰州铁路局,甘肃省张掖市肃南县狼尾山车站
True,长汀镇,False,False,True,哈尔滨铁路局,黑龙江省海林市
True,辰清,False,False,True,哈尔滨铁路局,黑龙江省黑河市孙吴县辰清镇
True,晨明,False,False,True,哈尔滨铁路局,黑龙江省伊春市南岔区晨明镇
True,成高子,False,False,True,哈尔滨铁路局,黑龙江省哈市香坊区哈成路158号
True,成吉思汗,False,False,True,哈尔滨铁路局,内蒙古自治区扎兰屯市成吉思汗镇大汗路成吉思汗车站
True,楚山,False,False,True,哈尔滨铁路局,黑龙江省林口县龙爪乡楚山村
True,嵯岗,False,False,True,哈尔滨铁路局,内蒙古自治区 呼伦贝尔市新巴尔虎左旗嵯岗镇嵯岗火车站
True,正镶白旗,False,False,True,呼和浩特铁路局,内蒙古自治区锡林郭勒盟正镶白旗明安图镇朝格温都尔开发区
True,朱日和,False,False,True,呼和浩特铁路局,内蒙古自治区锡林郭勒盟苏尼特右旗
True,卓资东,False,False,True,呼和浩特铁路局,内蒙古自治区乌兰察布市卓资县工业园区
True,卓资山,False,False,True,呼和浩特铁路局,内蒙古自治区乌兰察布市卓资县
,,,,,,
True,兰州西,False,False,True,兰州铁路局,甘肃省兰州市七里河区兰州西车站
True,临泽,False,False,True,兰州铁路局,甘肃省张掖市临泽县临泽车站
True,灵武,False,False,True,兰州铁路局,宁夏回族自治区灵武市灵武车站
True,陇西,True,True,True,兰州铁路局,甘肃省定西市陇西县文峰镇陇西车站
True,绿化,True,True,True,兰州铁路局,甘肃省嘉峪关市绿化车站
True,许昌东,False,False,True,郑州铁路局,河南省许昌市天宝路与许州路交叉口　
True,偃师,True,True,True,郑州铁路局,河南省偃师市车站路8号
True,阳城,False,False,True,郑州铁路局,山西省阳城县八甲口镇八甲口村
True,义马,False,False,True,郑州铁路局,河南省义马市
True,月山,True,True,True,郑州铁路局,河南省焦作市博爱县月山镇
True,大西,False,False,False,哈尔滨铁路局,黑龙江省七台河市勃利县杏树乡
True,大扬气,False,False,False,哈尔滨铁路局,黑龙江省大兴安岭地区松岭区大扬气镇
True,大杨树东,False,False,False,哈尔滨铁路局,内蒙古自治区呼伦贝尔盟鄂伦春自治旗大杨树镇
True,代马沟,False,False,False,哈尔滨铁路局,黑龙江省穆棱市磨刀石镇代马沟村
True,东宫,False,False,False,哈尔滨铁路局,内蒙古自治区陈巴尔虎旗东宫村
True,吐哈,False,False,True,乌鲁木齐铁路局,新疆维吾尔自治区吐鲁番地区鄯善县
True,乌鲁木齐南,True,True,True,乌鲁木齐铁路局,新疆维吾尔自治区乌鲁木齐市南站路135号
True,乌西,False,False,True,乌鲁木齐铁路局,新疆维吾尔自治区乌鲁木齐市头屯河区站前街456号
True,新和,False,False,True,乌鲁木齐铁路局,新疆维吾尔自治区阿克苏地区新和县
True,焉耆,True,True,True,乌鲁木齐铁路局,新疆维吾尔自治区巴音郭楞蒙古自治州焉耆县
True,大雅河,False,False,False,沈阳铁路局,辽宁省本溪市桓仁县普乐堡镇梨树村
False,道口,False,False,False,沈阳铁路局,辽宁省凌海市大中镇小湖村
False,丁家园,False,False,False,沈阳铁路局,吉林省德惠市菜园子镇
True,东大坝,False,False,False,沈阳铁路局,河北省隆化县唐三营镇东大坝村
True,东丰北,False,False,False,沈阳铁路局,吉林省东丰县东丰镇
True,东富,False,False,False,沈阳铁路局,吉林省舒兰市吉舒街
True,东营,True,True,True,济南铁路局,山东省东营市东营区玉山路5号
True,费县,False,False,True,济南铁路局,山东省费县站前路189号
True,高密,False,False,True,济南铁路局,山东省高密市站前街
True,海阳,False,False,True,济南铁路局,山东省海阳市徐家店镇徐家店村火车站路1号
True,菏泽,False,False,True,济南铁路局,山东省菏泽市中华路东
True,长春,True,True,True,沈阳铁路局,吉林省长春市长白路5号
True,大滩,False,False,False,西安铁路局,四川省广元市朝天区大滩镇
True,道镇,False,False,False,西安铁路局,陕西省延安市甘泉县道镇道镇村
True,洞子崖,False,False,False,西安铁路局,陕西省渭南市澄城县冯原镇洞子崖村
True,杜赵,False,False,False,西安铁路局,陕西省蒲城县椿林镇护难村
True,冯家山,False,False,False,西安铁路局,陕西省宝鸡市凤翔县长青镇冯家山水库
True,凤翔,False,False,False,西安铁路局,陕西省宝鸡市凤翔县长青镇宝冯路与陈村路口
True,福临堡,False,False,False,西安铁路局,陕西省宝鸡市金台区宝福路西段
True,白河县,False,False,True,西安铁路局,陕西安康市白河县群力村
True,白水江,True,True,True,西安铁路局,陕西省汉中市略阳县白水江镇
True,宝鸡,True,True,True,西安铁路局,陕西省宝鸡市迎宾路1号
True,宝鸡南,False,False,True,西安铁路局,陕西省宝鸡市高新五路南端宝鸡南高铁火车站
True,蔡家坡,True,True,True,西安铁路局,陕西省宝鸡市岐山县蔡家坡镇自强路西段
True,赤壁北,False,False,True,武汉铁路局,湖北省赤壁市
True,赤壁,True,True,True,武汉铁路局,湖北省赤壁市
True,大冶北,False,False,True,武汉铁路局,湖北省大冶市五桥办事处新美村
True,当阳,True,True,True,武汉铁路局,湖北省当阳市坝陵开发区车站路
True,鄂州城际,False,False,True,武汉铁路局,湖北省鄂州市鄂城区江碧路
True,鄂州东,False,False,True,武汉铁路局,湖北省鄂州市燕矶镇沙塘村鄂州东站
True,东坡,False,False,False,郑州铁路局,山西省晋城市泽州县大箕镇东坡村
True,东田良,False,False,False,郑州铁路局,山西省长治市长子县慈林镇东田良村
True,东元庆,False,False,False,郑州铁路局,山西省晋城市泽州县高都镇东元庆村
True,封丘,False,False,False,郑州铁路局,河南省封丘县黄德镇蒋村
True,后寨,False,False,False,郑州铁路局,河南省焦作市中站区后寨车站
True,滑县南,False,False,False,郑州铁路局,河南省滑县牛屯镇鸭固村
True,低庄,False,False,True,广铁集团,湖南省溆浦县低庄镇
True,东升,False,False,True,广铁集团,广东省中山市小榄镇东升轻轨站
True,东莞,False,False,True,广铁集团,广东省东莞市石龙镇西湖区环湖西路
True,东莞东,False,False,True,广铁集团,广东省东莞市常平镇麦元乡
True,丰顺,False,False,True,广铁集团,广东省丰顺县
True,醪桥,False,False,False,南昌铁路局,江西省吉水县醪桥镇
True,莲塘,False,False,False,南昌铁路局,江西省南昌县莲塘镇莲镇中大道南井路454号
True,南安,False,False,False,南昌铁路局,福建省南安市美林街道办事处
True,南康,False,False,False,南昌铁路局,江西省南康市金鸡镇
True,南塘镇,False,False,False,南昌铁路局,江西省赣县南塘镇
True,鲇鱼山,False,False,False,南昌铁路局,江西省景德镇市昌江区鲇鱼山镇
True,柏林,False,False,False,成都铁路局,重庆市永川区何埂镇石笋山村
True,宝老山,False,False,False,成都铁路局,贵州省黄平县谷陇镇
True,保家楼,False,False,False,成都铁路局,重庆市彭水县保家楼镇炉山居委3组
True,丙谷,False,False,False,成都铁路局,四川省攀枝花市米易县丙谷镇橄榄河村三社
True,步行街,False,False,False,成都铁路局,四川省成都市郫县步行街 
True,苍坪,False,False,False,成都铁路局,云南省昭通市大关县天星镇双河村民委员会榨房村民小组31号
True,吴官田,False,False,False,昆明铁路局,云南省曲靖市马龙县王家庄镇吴官田火车站
True,西街口,False,False,False,昆明铁路局,云南省昆明市石林县西街口火车站
True,小村,False,False,False,昆明铁路局,云南省楚雄州牟定县安乐乡小村火车站
True,小得江,False,False,False,昆明铁路局,云南省曲靖市罗平县小得江火车站
True,小哨,False,False,False,昆明铁路局,云南省昆明市小哨镇小哨火车站
True,小新街,False,False,False,昆明铁路局,云南省嵩明县小新街镇小新街火车站
True,小月旧,False,False,False,昆明铁路局,云南省楚雄州元谋县老城乡小月旧火车站
True,新安,False,False,False,昆明铁路局,云南省曲靖市师宗县新安火车站
True,共青城,False,False,True,南昌铁路局,江西省共青城甘露区
True,古田,False,False,True,南昌铁路局,福建省古田市黄田镇
True,冠豸山,False,False,True,南昌铁路局,福建省龙岩市连城县朋口镇
True,光泽,False,False,True,南昌铁路局,福建省光泽县坪山路
True,贵溪,False,False,True,南昌铁路局,江西省鹰潭市贵溪市建设路
True,涵江,False,False,True,南昌铁路局,福建省莆田市涵江火车站
True,横峰,False,False,True,南昌铁路局,江西省横峰火车站
True,湖口,False,False,True,南昌铁路局,江西湖口县马影镇许文桥村
True,华安,False,False,True,南昌铁路局,福建省华安县华丰镇
True,舒城站（既有）,False,False,True,上海铁路局,安徽省六安市舒城县杭埠镇东盛路38号
True,庐江站（既有）,True,True,True,上海铁路局,安徽省合肥市庐江县万山镇站前街西端
True,桐城站（既有）,True,False,True,上海铁路局,安徽省桐城市龙眠街道海峰东路1号
True,安庆西站（既有）,True,False,True,上海铁路局,安徽省安庆市怀宁县高河镇独秀大道
True,天柱山站（既有）,True,False,True,上海铁路局,安徽省安庆市潜山县皖国路
True,太湖站（既有）,False,False,True,上海铁路局,安徽省安庆市太湖县高界路35号
True,平遥站,True,True,True,太原铁路局,山西省晋中市平遥县中都路14号
True,祁县东,False,False,True,太原铁路局,山西省晋中市祁县古县镇张名村
True,祁县站,True,True,True,太原铁路局,山西省晋中市祁县新建南路交通巷9号
True,秦家庄,False,False,True,太原铁路局,山西省忻州市岢岚县秦家庄村
True,沁县,False,False,True,太原铁路局,山西省沁县沁州北路迎宾巷
True,清徐,False,False,True,太原铁路局,山西省太原市清徐县吴村南侧
True,复盛,False,False,True,成都铁路局,重庆市江北区复盛镇
True,甘洛,False,False,True,成都铁路局,四川省凉山州甘洛县新市坝镇甘越路
True,赶水,False,False,True,成都铁路局,重庆市綦江区赶水镇火车站
True,广安,False,False,True,成都铁路局,四川省广安市前锋区
True,广安南,False,False,True,成都铁路局,四川省广安市枣山镇
True,广汉,False,False,True,成都铁路局,四川省广汉市雒城镇站北路
True,广元,False,False,True,成都铁路局,四川省广元市利州区上西金轮路？
True,贡家台　,False,False,False,北京铁路局,河北省深州市前磨头镇贡家台村　
True,孤山口,False,False,False,北京铁路局,北京市房山区韩村河镇下中院村
True,官高,False,False,False,北京铁路局,北京市昌平区南邵镇官高村
True,官厅西,False,False,False,北京铁路局,河北省张家口市怀来县官厅镇
True,郭杖子,False,False,False,北京铁路局,河北省承德县下板城镇小郭杖子村
True,韩麻营,False,False,False,北京铁路局,河北省承德市隆化县韩麻营镇十八里汰村
True,汉沟镇,False,False,False,北京铁路局,天津市北辰区
True,德日斯图,False,False,False,呼和浩特铁路局,内蒙古自治区锡林郭勒盟苏尼特右旗
True,东白城子,False,False,False,呼和浩特铁路局,内蒙古自治区赤峰市阿鲁科尔沁旗天山口镇东白城子村东白城子线路所
True,东胡尔清线路所,False,False,False,呼和浩特铁路局,内蒙古自治区锡林郭勒盟正镶白旗
True,东兴,False,False,False,呼和浩特铁路局,内蒙古自治区包头市东河区
True,二道沟站,False,False,False,呼和浩特铁路局,内蒙古自治区乌兰察布市商都县
True,福巨,False,False,False,呼和浩特铁路局,内蒙古自治区通辽市莫力庙苏木福巨嘎查福巨火车站
True,大营镇站,False,False,True,北京铁路局,河北省衡水市枣强县大营镇站前街
True,德州东站,False,False,True,北京铁路局,山东省德州市经济开发区
True,德州站,False,False,True,北京铁路局,山东省德州市德城区迎宾路甲1号
True,定州东站,False,False,True,北京铁路局,河北省定州市杨家乡小渡河村
True,定州站,True,True,True,北京铁路局,河北省定州市博陵北街62号
True,东光站,True,True,True,北京铁路局,河北省沧州市东光县观州路与建设大街交口
True,抚宁站,False,False,True,北京铁路局,河北省秦皇岛市抚宁县迎宾路与102国道交叉环岛北200米铁工小区
True,南丹,False,False,True,南宁铁路局,广西壮族自治区南丹县环城路
True,南宁,True,True,True,南宁铁路局,广西壮族自治区南宁市西乡塘区中华路82号
True,宁明,False,False,True,南宁铁路局,广西壮族自治区宁明县城中镇
True,平果,False,False,True,南宁铁路局,广西壮族自治区平果县龙江路346号
True,平南南,False,False,True,南宁铁路局,广西壮族自治区贵港市镇龙镇天竹村石冲屯
True,凭祥,False,False,True,南宁铁路局,广西壮族自治区凭祥市南大路336号
True,钦州,False,False,True,南宁铁路局,广西壮族自治区钦州市永福西大街
True,李家坪,False,False,False,兰州铁路局,甘肃省兰州市榆中县龙泉乡李家坪车站
True,李旺,False,False,False,兰州铁路局,宁夏回族自治区中卫市海原县李旺镇李旺车站
True,柳沟,False,False,False,兰州铁路局,甘肃省酒泉市瓜州县布隆基乡柳沟车站
True,六盘山,False,False,False,兰州铁路局,宁夏回族自治区固原市泾源县大湾乡六盘山车站
True,龙沟,False,False,False,兰州铁路局,甘肃省武威市古浪县黑松驿镇龙沟车站
True,龙泉寺,False,False,False,兰州铁路局,甘肃省兰州市永登县龙泉寺镇龙泉寺车站
True,大庆,True,True,True,哈尔滨铁路局,黑龙江省大庆市萨尔图区中桥路51号
True,大庆西,True,True,True,哈尔滨铁路局,黑龙江省大庆市让湖路区西虹路40号
True,大兴,False,False,True,哈尔滨铁路局,黑龙江省泰来县大兴镇大兴车站
True,大雁,True,True,True,哈尔滨铁路局,内蒙古自治区鄂温克旗巴彦镇前卫街大雁站
True,大杨树,True,True,True,哈尔滨铁路局,内蒙古自治区呼伦贝尔盟鄂伦春自治旗大杨树镇
True,带岭,False,False,True,哈尔滨铁路局,黑龙江省伊春市带岭区
True,得耳布尔,True,True,True,哈尔滨铁路局,内蒙古呼伦贝尔根河市得耳布尔镇
True,滴道,False,False,True,哈尔滨铁路局,黑龙江省鸡西市滴道区白云委
True,平凉,True,True,True,兰州铁路局,甘肃省平凉市崆峒区平凉车站
True,青铜峡,True,True,True,兰州铁路局,宁夏回族自治区青铜峡市河西区大坝乡青铜峡车站
True,清水,True,True,True,兰州铁路局,甘肃省酒泉市清水镇清水车站
True,山丹,False,False,True,兰州铁路局,甘肃省山丹县清泉镇山丹车站
True,石嘴山,True,True,True,兰州铁路局,宁夏回族自治区石嘴山市大武口区石嘴山车站
True,疏勒河,False,False,True,兰州铁路局,甘肃省瓜州县三道沟镇疏勒河车站
True,太阳山,False,False,True,兰州铁路局,宁夏回族自治区吴忠市红寺堡区太阳山镇太阳山车站
True,谭家井,False,False,True,兰州铁路局,甘肃省武威市古浪县海子滩镇谭家井车站
True,镇平,False,False,True,郑州铁路局,河南省镇平县健康路
True,郑州,True,True,True,郑州铁路局,河南省郑州市二七区二马路82号
True,郑州东,False,False,True,郑州铁路局,河南省郑州市郑东新区郑州东站
,,,,,,
True,东壕,False,False,False,哈尔滨铁路局,内蒙古自治区满洲里市东壕村
True,东佳木斯,False,False,False,哈尔滨铁路局,黑龙江省佳木斯市东风区
True,都伦,False,False,False,哈尔滨铁路局,内蒙古自治区陈巴尔虎旗都伦村
True,斗沟子,False,False,False,哈尔滨铁路局,黑龙江省宁安市宁安镇
True,独立屯,False,False,False,哈尔滨铁路局,黑龙江省大庆市让湖路区龙化路七号
True,叶城,True,True,True,乌鲁木齐铁路局,新疆维吾尔自治区喀什地区叶城县
True,伊宁,True,True,True,乌鲁木齐铁路局,新疆伊宁市
True,伊宁东,False,False,True,乌鲁木齐铁路局,新疆伊犁哈萨克自治州伊宁县
True,英吉沙,False,False,True,乌鲁木齐铁路局,新疆维吾尔自治区喀什地区英吉沙县
True,泽普,False,False,True,乌鲁木齐铁路局,新疆维吾尔自治区喀什地区泽普县
,,,,,,
True,东沟门,False,False,False,沈阳铁路局,辽宁省凌源市前进乡雹神庙村
False,东湖,False,False,False,沈阳铁路局,辽宁省沈阳市东陵区水家屯
True,东南营子,False,False,False,沈阳铁路局,内蒙古自治区赤峰市红山区红庙子镇东南营子村
True,东营子,False,False,False,沈阳铁路局,辽宁省凌源市前进乡东营子村
True,氡泉,False,False,False,沈阳铁路局,吉林省抚松县仙人桥镇温泉村
True,杜尔基,False,False,False,沈阳铁路局,内蒙古自治区兴安盟科右中旗杜尔基苏木
False,段家,False,False,False,沈阳铁路局,辽宁省锦州市黑山县段家乡
True,济南,True,True,True,济南铁路局,山东省济南市天桥区车站街
True,济南东,False,True,True,济南铁路局,山东省济南市天桥区明湖北路1号
True,济南西,False,False,True,济南铁路局,山东省济南市槐荫区齐鲁大道6号
True,济宁,True,True,True,济南铁路局,山东省济宁市建设南路1号
True,嘉祥,False,False,True,济南铁路局,山东省嘉祥县站前路南
True,胶州,True,True,True,济南铁路局,山东省胶州市青州西路235号
True,胶州北,False,False,True,济南铁路局,山东省胶州市胶东镇白家屯村
True,长春南,False,False,True,沈阳铁路局,吉林省长春市朝阳区开运街3881号
True,长春西,False,False,True,沈阳铁路局,吉林省长春市绿园区
True,长甸,False,False,True,沈阳铁路局,辽宁省丹东市宽甸满族自治县长甸镇
True,长岭子,False,False,True,沈阳铁路局,辽宁省大连市旅顺口区长城街道
True,长山屯,True,True,True,沈阳铁路局,吉林省前郭尔罗斯蒙古族自治县长山镇
True,朝阳,True,True,True,沈阳铁路局,辽宁省朝阳市双塔区友谊大街3段1号
True,朝阳川,False,False,True,沈阳铁路局,吉林省延吉市朝阳川镇铁北路4号
True,甘泉,False,False,False,西安铁路局,陕西省甘泉县太皇山村
True,高梁铺,False,False,False,西安铁路局,陕西省安康市汉阴县平凉镇安河村
True,高潭子,False,False,False,西安铁路局,陕西省汉中市略阳县乐素河镇邓登垭村
True,虢镇,False,False,False,西安铁路局,陕西省宝鸡市陈仓区虢镇和平街
True,韩家河,False,False,False,西安铁路局,陕西省蒲城县洛滨镇韩家河村
True,贺家河,False,False,False,西安铁路局,陕西省洛川县朱牛乡贺家河村
True,红石峡,False,False,False,西安铁路局,陕西省榆林市榆阳区红石峡
True,花楼坝,False,False,False,西安铁路局,四川省万源市花楼乡
True,朝天,True,True,True,西安铁路局,四川省广元市朝天区
True,城固,True,True,True,西安铁路局,陕西省汉中市城固县城关镇
True,大荔,False,False,True,西安铁路局,陕西省渭南市大荔县北四环路大荔高铁火车站
True,大竹园,False,False,True,西安铁路局,陕西省安康市汉滨区大竹园镇大竹园火车站
True,丹凤,False,False,True,西安铁路局,陕西省丹凤县龙驹寨鹿池村
True,凤县,True,True,True,西安铁路局,陕西省宝鸡市凤县车站路
True,凤州,True,True,True,西安铁路局,陕西省宝鸡市凤县龙口镇宝凤公路旁
True,富县,False,False,True,西安铁路局,陕西省富县北教场富北东路
True,富县东,False,False,True,西安铁路局,陕西省富县茶坊镇吉子湾村
True,鄂州,False,False,True,武汉铁路局,湖北省鄂州市鄂城区江碧路
True,恩施,False,False,True,武汉铁路局,湖北省恩施土家族苗族自治州金桂大道
True,葛店南,False,False,True,武汉铁路局,湖北省鄂州市葛店开发区大湾社区（高新大道）
True,谷城,True,True,True,武汉铁路局,湖北省襄阳市谷城县城关镇粉阳路151号
True,固始,False,False,True,武汉铁路局,河南省信阳市固始县段集镇火车站
True,广水,False,False,True,武汉铁路局,湖北省随州市广水市武胜关镇
True,汉川车,False,False,True,武汉铁路局,湖北省汉川市马口镇八大村
True,孔庄,False,False,False,郑州铁路局,山西省晋城市泽州县大箕镇孔庄村
True,莲东,False,False,False,郑州铁路局,河南省济源市五龙口镇莲东村
True,留庄,False,False,False,郑州铁路局,河南省洛阳市吉利区马洞村
True,孟津,False,False,False,郑州铁路局,河南省孟津县送庄乡新庄村
True,磨滩,False,False,False,郑州铁路局,山西省阳城县东冶镇磨滩村
True,南陈铺,False,False,False,郑州铁路局,山西省高平市河西镇宰李村
True,捏掌,False,False,False,郑州铁路局,河南省沁阳市西向镇捏掌村
True,盘古寺,False,False,False,郑州铁路局,河南省济源市克井镇乔庄村
True,佛山,True,True,True,广铁集团,广东省广东省佛山市禅城区站前路30号
True,高州,False,False,True,广铁集团,广东省高州市山美管区同进村高州火车站
True,古镇,False,False,True,广铁集团,广东省中山市古镇镇旺来工业区对面古镇轻轨站
True,光明城,False,False,True,广铁集团,广东省广东省深圳市光明区
True,广州,True,True,True,广铁集团,广东省广州市环市西路１５９号
True,广州北,False,False,True,广铁集团,广东省广州市花都区站前路1号
True,广州东,True,True,True,广铁集团,广东省广州市天河区东站路一号　
True,广州南,False,False,True,广铁集团,广东省广州市番禺区钟村镇石壁村广州南车站
True,海口,True,True,True,广铁集团,海南省海口市秀英区粤海大道
True,苹林,False,False,False,南昌铁路局,福建省龙岩市新罗区铁山镇苹林村
True,泉江,False,False,False,南昌铁路局,江西省萍乡市安源区高坑镇泉江村
True,苏坂,False,False,False,南昌铁路局,福建省龙岩市新罗区苏坂乡
